Format Version,1.23,Take Name,Team 5 Real 1,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-08-04 11.06.20.925 AM,Total Frames in Take,11099,Total Exported Frames,11099,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4658,12.938889,-0.000532,-0.004373,0.005221,-0.999977,1.342928,1.051005,3.983662,1.343270,1.050170,4.022788,1.411780,1.048837,3.965316,1.273482,1.053609,3.961690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659,12.941667,-0.000980,-0.004193,0.006458,-0.999970,1.343006,1.051064,3.983805,1.343353,1.050424,4.023003,1.411658,1.048980,3.964948,1.273446,1.053630,3.961664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4660,12.944444,-0.002947,-0.004723,0.007208,-0.999959,1.342971,1.051079,3.983759,1.343270,1.050074,4.022804,1.411805,1.048696,3.965362,1.274858,1.052143,3.961493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661,12.947222,-0.003159,-0.005936,0.006524,-0.999956,1.342908,1.051262,3.983677,1.343306,1.050037,4.022771,1.411602,1.048998,3.964976,1.274851,1.052462,3.961851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4662,12.950000,-0.002520,-0.004567,0.007583,-0.999958,1.342945,1.051123,3.983790,1.343283,1.050050,4.022738,1.411578,1.049002,3.964926,1.274786,1.052271,3.961544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,12.952778,-0.006566,-0.004399,0.009208,-0.999926,1.343038,1.051346,3.984148,1.343328,1.050105,4.022745,1.411857,1.048356,3.965767,1.275321,1.052566,3.961857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,12.955556,-0.001031,-0.004014,0.007379,-0.999964,1.343055,1.051108,3.983732,1.343345,1.050142,4.022723,1.411620,1.048893,3.964938,1.275242,1.052495,3.961318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4665,12.958333,-0.003012,-0.005149,0.007791,-0.999952,1.343026,1.051223,3.983766,1.343359,1.050182,4.022769,1.411860,1.048785,3.965318,1.273501,1.053577,3.961678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4666,12.961111,-0.000565,-0.004027,0.006067,-0.999973,1.342975,1.050983,3.983727,1.343338,1.050097,4.022757,1.411658,1.048981,3.964928,1.273442,1.053595,3.961654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667,12.963889,-0.003635,-0.005071,0.007633,-0.999951,1.342952,1.051201,3.983719,1.343369,1.050190,4.022746,1.411818,1.048753,3.965279,1.273497,1.053597,3.961672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4668,12.966667,-0.003418,-0.004477,0.008677,-0.999947,1.342855,1.051159,3.983724,1.343336,1.050180,4.022753,1.411647,1.048898,3.964909,1.273459,1.053668,3.961656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4669,12.969444,-0.002310,-0.004202,0.008059,-0.999956,1.342926,1.051184,3.983732,1.343375,1.050138,4.022738,1.411679,1.048983,3.964937,1.273457,1.053653,3.961607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4670,12.972222,-0.005226,-0.005512,0.009997,-0.999921,1.342999,1.051305,3.983912,1.343422,1.050154,4.022734,1.411688,1.048960,3.964933,1.273438,1.053580,3.961552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,12.975000,-0.000248,-0.005092,0.004514,-0.999977,1.342814,1.050991,3.983458,1.343395,1.050177,4.022727,1.411664,1.048989,3.964954,1.273535,1.053655,3.961661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,12.977778,-0.003381,-0.003176,0.009133,-0.999948,1.343057,1.051144,3.983848,1.343391,1.050110,4.022683,1.411859,1.048497,3.965679,1.274191,1.053070,3.961512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673,12.980556,-0.005388,-0.004825,0.008772,-0.999935,1.343034,1.051282,3.983729,1.343416,1.050181,4.022739,1.411947,1.048763,3.965315,1.274267,1.053142,3.961575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,12.983333,-0.016896,-0.006820,0.009967,-0.999784,1.342986,1.050979,3.983650,1.343193,1.050037,4.022650,1.411694,1.048738,3.964858,1.274788,1.053167,3.961912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4675,12.986111,-0.006372,-0.007063,0.009789,-0.999907,1.343027,1.051475,3.983747,1.343428,1.050162,4.022732,1.411717,1.048926,3.964914,1.274451,1.053521,3.961810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676,12.988889,-0.005774,-0.005350,0.010674,-0.999912,1.342965,1.051295,3.983863,1.343451,1.050118,4.022671,1.411675,1.048782,3.964911,1.273544,1.053633,3.961591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,12.991667,-0.003995,-0.004648,0.009614,-0.999935,1.342951,1.051287,3.983672,1.343475,1.050139,4.022657,1.411747,1.048922,3.964852,1.273568,1.053684,3.961595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,12.994444,-0.005964,-0.005830,0.009075,-0.999924,1.342874,1.051377,3.983531,1.343479,1.050143,4.022624,1.411740,1.048910,3.964928,1.273592,1.053603,3.961586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,12.997222,-0.003624,-0.004483,0.009609,-0.999937,1.342961,1.051200,3.983707,1.343487,1.050148,4.022668,1.411749,1.048767,3.964880,1.273591,1.053678,3.961671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,13.000000,-0.003526,-0.004435,0.009010,-0.999943,1.343071,1.051158,3.983696,1.343523,1.050106,4.022674,1.411813,1.048829,3.964868,1.273651,1.053659,3.961645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681,13.002778,-0.004409,-0.005745,0.008717,-0.999936,1.342994,1.051292,3.983572,1.343465,1.049996,4.022652,1.411799,1.048784,3.964942,1.273667,1.053672,3.961664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682,13.005556,-0.003201,-0.004148,0.008805,-0.999948,1.343068,1.051121,3.983696,1.343506,1.050148,4.022636,1.411813,1.048830,3.964921,1.273627,1.053646,3.961600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683,13.008333,-0.004872,-0.005810,0.008614,-0.999934,1.343021,1.051355,3.983516,1.343515,1.050225,4.022621,1.411812,1.048918,3.964922,1.273667,1.053776,3.961574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684,13.011111,-0.002374,-0.004373,0.008594,-0.999951,1.343114,1.051216,3.983687,1.343525,1.050173,4.022655,1.411849,1.048967,3.964896,1.273711,1.053671,3.961592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685,13.013889,-0.003016,-0.004188,0.008915,-0.999947,1.343107,1.051137,3.983700,1.343528,1.050178,4.022653,1.411831,1.048848,3.964938,1.273660,1.053658,3.961623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,13.016667,-0.001671,-0.004411,0.008750,-0.999951,1.343109,1.051196,3.983693,1.343532,1.050193,4.022613,1.411853,1.048922,3.964901,1.273660,1.053653,3.961652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,13.019444,-0.001865,-0.003159,0.008876,-0.999954,1.343197,1.051080,3.983831,1.343525,1.050150,4.022680,1.411973,1.048399,3.965701,1.273700,1.053651,3.961649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,13.022222,0.000169,-0.004229,0.007118,-0.999966,1.343371,1.050976,3.983668,1.343540,1.050108,4.022650,1.411811,1.048741,3.964831,1.275160,1.052719,3.961785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689,13.025000,0.000187,-0.005687,0.005757,-0.999967,1.343173,1.051018,3.983490,1.343562,1.050123,4.022668,1.411788,1.048829,3.964865,1.273716,1.053688,3.961679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690,13.027778,-0.000105,-0.004152,0.006826,-0.999968,1.343225,1.050973,3.983637,1.343573,1.050108,4.022647,1.411868,1.048903,3.964870,1.273638,1.053789,3.961649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4691,13.030556,0.000866,-0.003183,0.007361,-0.999968,1.343359,1.050932,3.983783,1.343582,1.050111,4.022625,1.412096,1.048363,3.965590,1.273787,1.053669,3.961639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4692,13.033333,0.000006,-0.004229,0.007243,-0.999965,1.343262,1.050984,3.983627,1.343544,1.050059,4.022630,1.411877,1.048788,3.964841,1.273783,1.053722,3.961602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,13.036111,0.000213,-0.004173,0.006609,-0.999969,1.343237,1.050863,3.983635,1.343579,1.050073,4.022628,1.411853,1.048759,3.964857,1.273798,1.053596,3.961680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,13.038889,0.000978,-0.004278,0.006800,-0.999967,1.343260,1.050937,3.983670,1.343612,1.050063,4.022641,1.411843,1.048745,3.964866,1.275253,1.051841,3.961322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,13.041667,0.001502,-0.004222,0.006556,-0.999968,1.343242,1.050894,3.983633,1.343580,1.050207,4.022624,1.411804,1.048754,3.964877,1.273750,1.053580,3.961697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,13.044444,-0.002922,-0.003235,0.009092,-0.999949,1.343325,1.051121,3.983586,1.343630,1.050030,4.022613,1.411836,1.048810,3.964908,1.274441,1.053294,3.960310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,13.047222,0.000749,-0.003148,0.007373,-0.999968,1.343363,1.050900,3.983783,1.343622,1.050061,4.022664,1.412016,1.048318,3.965639,1.275211,1.051884,3.961361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,13.050000,-0.004118,-0.005914,0.011145,-0.999912,1.343258,1.051253,3.983888,1.343577,1.050103,4.022641,1.411749,1.048677,3.964839,1.273807,1.053772,3.961720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,13.052778,-0.016545,-0.006027,0.021563,-0.999612,1.343280,1.052180,3.983917,1.343601,1.050123,4.022645,1.411648,1.048549,3.964798,1.274356,1.056704,3.961105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,13.055556,-0.019276,-0.004990,0.023644,-0.999522,1.343137,1.052337,3.983769,1.343584,1.049991,4.022653,1.411631,1.048493,3.964795,1.274281,1.057276,3.960837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,13.058333,-0.011586,-0.006671,0.008072,-0.999878,1.343127,1.050697,3.983499,1.343345,1.050092,4.022569,1.411697,1.048477,3.964711,1.273784,1.053851,3.961713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,13.061111,-0.000387,-0.005176,0.009430,-0.999942,1.343190,1.050964,3.983729,1.343533,1.050063,4.022643,1.411681,1.048478,3.964782,1.273782,1.053905,3.961678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,13.063889,-0.000539,-0.005228,0.008999,-0.999946,1.343207,1.051045,3.983743,1.343550,1.050135,4.022629,1.411701,1.048606,3.964371,1.273804,1.054077,3.961669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,13.066667,-0.013766,-0.007015,0.017754,-0.999723,1.343092,1.051923,3.983657,1.343574,1.050067,4.022636,1.411758,1.048477,3.964788,1.274095,1.054893,3.961933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,13.069444,-0.024430,-0.005142,0.019513,-0.999498,1.343100,1.052736,3.983681,1.343575,1.050171,4.022648,1.412958,1.051271,3.965698,1.274207,1.057346,3.960792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,13.072222,-0.001590,-0.004950,0.008189,-0.999953,1.343235,1.051020,3.983742,1.343588,1.050144,4.022614,1.411759,1.048749,3.964861,1.273727,1.053873,3.961612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,13.075000,-0.012885,-0.003979,0.009049,-0.999868,1.343142,1.050793,3.983620,1.343331,1.050156,4.022578,1.411908,1.048840,3.964897,1.273728,1.053778,3.961561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,13.077778,-0.001522,-0.004598,0.007446,-0.999961,1.343200,1.051033,3.983767,1.343556,1.050126,4.022660,1.411779,1.048887,3.964931,1.273678,1.053690,3.961549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,13.080556,-0.001725,-0.006224,0.007633,-0.999950,1.343232,1.051185,3.983600,1.343551,1.050087,4.022624,1.411809,1.048755,3.964859,1.274204,1.053100,3.960732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,13.083333,-0.001856,-0.005954,0.006391,-0.999960,1.343139,1.051067,3.983588,1.343549,1.050011,4.022665,1.411820,1.048824,3.964893,1.273659,1.053606,3.961591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,13.086111,-0.004131,-0.005202,0.009377,-0.999934,1.343281,1.051150,3.983842,1.343573,1.050072,4.022653,1.411832,1.048794,3.964893,1.273735,1.053631,3.961566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,13.088889,-0.016297,-0.005487,0.020569,-0.999641,1.343161,1.052104,3.983896,1.343578,1.050250,4.022668,1.411758,1.048606,3.964868,1.273979,1.054783,3.961897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,13.091667,0.000567,-0.004579,0.008389,-0.999954,1.343167,1.050941,3.983722,1.343531,1.050111,4.022641,1.411831,1.048486,3.964819,1.273617,1.053663,3.961535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,13.094444,0.001059,-0.004927,0.008390,-0.999952,1.343199,1.050946,3.983728,1.343602,1.050023,4.022657,1.411783,1.048500,3.964814,1.273684,1.053584,3.961562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,13.097222,-0.012560,-0.005206,0.010587,-0.999852,1.343109,1.050760,3.983718,1.343337,1.050153,4.022586,1.411740,1.048404,3.964768,1.273668,1.053632,3.961526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716,13.100000,0.001160,-0.005022,0.008086,-0.999954,1.343187,1.050941,3.983706,1.343610,1.050200,4.022661,1.411759,1.048553,3.964779,1.273647,1.053614,3.961563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,13.102778,-0.007438,-0.003495,0.007077,-0.999941,1.343059,1.050440,3.983504,1.343313,1.050155,4.022605,1.411679,1.048399,3.964813,1.273662,1.053512,3.961524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,13.105556,0.000655,-0.004819,0.008573,-0.999951,1.343165,1.050894,3.983726,1.343585,1.050156,4.022654,1.411726,1.048350,3.964393,1.273660,1.053696,3.961597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,13.108333,0.000682,-0.004949,0.008615,-0.999950,1.343133,1.050910,3.983670,1.343567,1.050074,4.022616,1.411720,1.048402,3.964706,1.273655,1.053708,3.961509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,13.111111,-0.002119,-0.005890,0.010545,-0.999925,1.343216,1.051103,3.983784,1.343570,1.050179,4.022678,1.411657,1.048447,3.964748,1.273676,1.053647,3.961526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,13.113889,-0.002434,-0.005693,0.010327,-0.999928,1.343228,1.051157,3.983812,1.343523,1.050144,4.022683,1.411740,1.048561,3.964771,1.273625,1.053678,3.961558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,13.116667,-0.000053,-0.004666,0.008288,-0.999955,1.343163,1.050897,3.983721,1.343556,1.050135,4.022726,1.411736,1.048499,3.964843,1.273639,1.053686,3.961524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,13.119444,0.002373,-0.003817,0.007268,-0.999963,1.343156,1.050774,3.983574,1.343555,1.050184,4.022702,1.411817,1.048458,3.964811,1.273659,1.053523,3.961499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,13.122222,0.001656,-0.003839,0.007119,-0.999966,1.343173,1.050883,3.983599,1.343531,1.050060,4.022661,1.411794,1.048639,3.964866,1.274994,1.051796,3.961111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,13.125000,-0.006190,-0.004405,0.011888,-0.999901,1.343334,1.051353,3.983734,1.343566,1.050154,4.022672,1.411768,1.048757,3.964884,1.276162,1.056497,3.962607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,13.127778,-0.000775,-0.004356,0.007639,-0.999961,1.343191,1.050975,3.983757,1.343523,1.050147,4.022738,1.411844,1.048793,3.964959,1.273698,1.053617,3.961520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,13.130556,-0.018096,-0.006698,0.019021,-0.999633,1.343105,1.052195,3.983753,1.343531,1.050104,4.022701,1.411775,1.048830,3.964923,1.273976,1.054875,3.961902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,13.133333,-0.016938,-0.003752,0.021410,-0.999620,1.343311,1.052108,3.984040,1.343515,1.050084,4.022681,1.411969,1.048254,3.965731,1.275593,1.057368,3.961685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4729,13.136111,0.001634,-0.003536,0.006044,-0.999974,1.343192,1.050936,3.983619,1.343561,1.050215,4.022683,1.411871,1.048953,3.964957,1.274936,1.051725,3.961109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,13.138889,-0.015776,-0.005244,0.019174,-0.999678,1.343233,1.052174,3.983992,1.343561,1.050169,4.022713,1.411891,1.049013,3.965032,1.274005,1.054652,3.961890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,13.141667,-0.003588,-0.004764,0.008817,-0.999943,1.343232,1.051284,3.983893,1.343566,1.050099,4.022680,1.411872,1.049197,3.965068,1.273651,1.053605,3.961512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
